1, Paris, Lightweight, 1
896, Paris, Lightweight, 0
897, New York, Lightweight, 0
898, Los Angeles, Lightweight, 1
899, Denver, Lightweight, 1
900, Denver, Lightweight, 0
901, London, Lightweight, 0
902, Denver, Lightweight, 0
903, Denver, Lightweight, 0
904, New York, Lightweight, 1
905, New York, Lightweight, 1
906, Dublin, Lightweight, 0
907, Los Angeles, Lightweight, 0
908, Dublin, Lightweight, 1
909, Seattle, Lightweight, 0
910, Las Vegas, Lightweight, 0
911, Los Angeles, Lightweight, 0
912, London, Lightweight, 1
913, New York, Lightweight, 0
914, New York, Lightweight, 1
915, Denver, Lightweight, 0
916, Denver, Lightweight, 1
917, New York, Lightweight, 1
918, Paris, Lightweight, 1
919, Los Angeles, Lightweight, 1
920, New York, Lightweight, 1
921, Paris, Lightweight, 1
922, London, Lightweight, 0
923, Seattle, Lightweight, 0
924, Dublin, Lightweight, 0
925, Denver, Lightweight, 1
926, New York, Lightweight, 0
927, Las Vegas, Lightweight, 0
928, Dublin, Lightweight, 1
929, London, Lightweight, 1
930, Dublin, Lightweight, 0
931, Seattle, Lightweight, 0
932, Dublin, Lightweight, 0
933, Las Vegas, Lightweight, 1
934, Las Vegas, Lightweight, 0
935, London, Lightweight, 1
936, Las Vegas, Lightweight, 1
937, London, Lightweight, 1
938, Las Vegas, Lightweight, 1
939, New York, Lightweight, 0
940, New York, Lightweight, 0
941, Paris, Lightweight, 1
942, Las Vegas, Lightweight, 0
943, London, Lightweight, 0
944, Dublin, Lightweight, 1
945, Los Angeles, Lightweight, 0
946, Denver, Lightweight, 1
947, Las Vegas, Lightweight, 0
948, New York, Lightweight, 0
949, Seattle, Lightweight, 1
950, London, Lightweight, 1
951, Paris, Lightweight, 1
952, Dublin, Lightweight, 1
953, Dublin, Lightweight, 0
954, Los Angeles, Lightweight, 0
955, Paris, Lightweight, 0
956, London, Lightweight, 1
957, Paris, Lightweight, 1
958, New York, Lightweight, 1
959, Los Angeles, Lightweight, 1
960, New York, Lightweight, 0
961, Paris, Lightweight, 0
962, New York, Lightweight, 0
963, Denver, Lightweight, 0
964, Las Vegas, Lightweight, 1
965, New York, Lightweight, 0
966, Seattle, Lightweight, 0
967, Los Angeles, Lightweight, 0
968, Los Angeles, Lightweight, 1
969, Dublin, Lightweight, 1
970, Dublin, Lightweight, 0
971, London, Lightweight, 0
972, London, Lightweight, 1
973, Los Angeles, Lightweight, 1
974, Las Vegas, Lightweight, 0
975, Seattle, Lightweight, 1
976, Las Vegas, Lightweight, 1
977, Las Vegas, Lightweight, 1
978, Dublin, Lightweight, 0
979, Las Vegas, Lightweight, 0
980, Las Vegas, Lightweight, 1
981, Paris, Lightweight, 1
982, Seattle, Lightweight, 1
983, New York, Lightweight, 0
984, Dublin, Lightweight, 0
985, Los Angeles, Lightweight, 1
986, Seattle, Lightweight, 1
987, Denver, Lightweight, 1
988, New York, Lightweight, 1
989, Paris, Lightweight, 1
990, Denver, Lightweight, 1
991, London, Lightweight, 0
992, Seattle, Lightweight, 1
993, Dublin, Lightweight, 1
994, Paris, Lightweight, 1
995, Dublin, Lightweight, 1
996, Seattle, Lightweight, 1
997, Dublin, Lightweight, 0
998, Denver, Lightweight, 1
999, Los Angeles, Lightweight, 1
1000, Los Angeles, Lightweight, 0
1001, London, Lightweight, 1
1002, New York, Lightweight, 0
1003, Seattle, Lightweight, 0
1004, Dublin, Lightweight, 1
1005, Dublin, Lightweight, 0
1006, New York, Lightweight, 0
1007, Las Vegas, Lightweight, 1
1008, New York, Lightweight, 1
1009, Paris, Lightweight, 0
1010, Dublin, Lightweight, 1
1011, Denver, Lightweight, 0
1012, London, Lightweight, 1
1013, Denver, Lightweight, 0
1014, Los Angeles, Lightweight, 0
1015, Dublin, Lightweight, 0
1016, Dublin, Lightweight, 0
1017, Dublin, Lightweight, 0
1018, Paris, Lightweight, 0
1019, Las Vegas, Lightweight, 0
1020, Paris, Lightweight, 0
1021, London, Lightweight, 1
1022, London, Lightweight, 1
1023, London, Lightweight, 1
1024, London, Lightweight, 0
1025, Las Vegas, Lightweight, 1
1026, London, Lightweight, 1
1027, Denver, Lightweight, 0
1028, Dublin, Lightweight, 1
1029, Dublin, Lightweight, 0
1030, New York, Lightweight, 1
1031, London, Lightweight, 0
1032, Los Angeles, Lightweight, 0
1033, Seattle, Lightweight, 1
1034, Paris, Lightweight, 1
1035, Los Angeles, Lightweight, 1
1036, Las Vegas, Lightweight, 1
1037, Los Angeles, Lightweight, 0
1038, Las Vegas, Lightweight, 0
1039, London, Lightweight, 1
1040, London, Lightweight, 1
1041, Dublin, Lightweight, 0
1042, Paris, Lightweight, 1
1043, Dublin, Lightweight, 1
1044, Las Vegas, Lightweight, 1
1045, London, Lightweight, 0
1046, New York, Lightweight, 0
1047, Los Angeles, Lightweight, 0
1048, Seattle, Lightweight, 0
1049, London, Lightweight, 0
1050, Dublin, Lightweight, 1
1051, Seattle, Lightweight, 1
1052, London, Lightweight, 0
1053, Seattle, Lightweight, 1
1054, Paris, Lightweight, 0
1055, Seattle, Lightweight, 1
1056, Las Vegas, Lightweight, 1
1057, Seattle, Lightweight, 0
1058, Seattle, Lightweight, 1
1059, Denver, Lightweight, 0
1060, Las Vegas, Lightweight, 0
1061, Seattle, Lightweight, 0
1062, Dublin, Lightweight, 0
1063, Paris, Lightweight, 0
1064, Paris, Lightweight, 0
1065, London, Lightweight, 0
1066, Seattle, Lightweight, 1
1067, Las Vegas, Lightweight, 0
1068, Paris, Lightweight, 1
1069, Los Angeles, Lightweight, 1
1070, London, Lightweight, 1
1071, Las Vegas, Lightweight, 0
1072, London, Lightweight, 0
1073, Denver, Lightweight, 0
1074, Los Angeles, Lightweight, 0
1075, London, Lightweight, 1
1076, New York, Lightweight, 1
1077, New York, Lightweight, 1
1078, Las Vegas, Lightweight, 1
1079, Las Vegas, Lightweight, 0
1080, Denver, Lightweight, 0
1081, Dublin, Lightweight, 1
1082, Las Vegas, Lightweight, 1
1083, Seattle, Lightweight, 1
1084, London, Lightweight, 0
1085, London, Lightweight, 0
1086, London, Lightweight, 0
1087, Las Vegas, Lightweight, 1
1088, London, Lightweight, 0
1089, New York, Lightweight, 0
1090, Los Angeles, Lightweight, 1
1091, Seattle, Lightweight, 1
1092, New York, Lightweight, 1
1093, Las Vegas, Lightweight, 0
1094, Denver, Lightweight, 1
1095, New York, Lightweight, 0
1096, Seattle, Lightweight, 1
1097, Seattle, Lightweight, 0
1098, Denver, Lightweight, 0
1099, Los Angeles, Lightweight, 1
1100, Las Vegas, Lightweight, 1
1101, Denver, Lightweight, 0
1102, London, Lightweight, 1
1103, Las Vegas, Lightweight, 0
1104, Dublin, Lightweight, 0
1105, London, Lightweight, 0
1106, London, Lightweight, 1
1107, Dublin, Lightweight, 1
1108, Dublin, Lightweight, 0
1109, London, Lightweight, 0
1110, Denver, Lightweight, 1
1111, Los Angeles, Lightweight, 0
1112, Las Vegas, Lightweight, 0
1113, Seattle, Lightweight, 1
1114, London, Lightweight, 0
1115, London, Lightweight, 0
1116, Las Vegas, Lightweight, 0
1117, Denver, Lightweight, 0
1118, Seattle, Lightweight, 0
1119, Dublin, Lightweight, 0
1120, London, Lightweight, 1
1121, New York, Lightweight, 1
1122, Paris, Lightweight, 0
1123, Paris, Lightweight, 1
1124, Los Angeles, Lightweight, 1
1125, Paris, Lightweight, 1
1126, Dublin, Lightweight, 0
1127, New York, Lightweight, 0
1128, Los Angeles, Lightweight, 1
1129, Seattle, Lightweight, 1
1130, New York, Lightweight, 0
1131, New York, Lightweight, 0
1132, Dublin, Lightweight, 0
1133, Seattle, Lightweight, 1
1134, Paris, Lightweight, 1
1135, New York, Lightweight, 1
1136, New York, Lightweight, 0
1137, Paris, Lightweight, 0
1138, Denver, Lightweight, 1
1139, Seattle, Lightweight, 1
1140, Los Angeles, Lightweight, 1
1141, Seattle, Lightweight, 1
1142, Paris, Lightweight, 0
1143, Los Angeles, Lightweight, 1
1144, Los Angeles, Lightweight, 0
1145, Paris, Lightweight, 1
1146, Los Angeles, Lightweight, 1
1147, New York, Lightweight, 0
1148, New York, Lightweight, 1
1149, Paris, Lightweight, 0
1150, Paris, Lightweight, 1
1151, Los Angeles, Lightweight, 1
1152, Seattle, Lightweight, 0
1153, New York, Lightweight, 1
1154, Los Angeles, Lightweight, 0
1155, Paris, Lightweight, 0
1156, New York, Lightweight, 0
1157, London, Lightweight, 0
1158, New York, Lightweight, 0
1159, Denver, Lightweight, 0
1160, New York, Lightweight, 0
1161, Paris, Lightweight, 0
1162, London, Lightweight, 1
1163, Paris, Lightweight, 1
1164, Las Vegas, Lightweight, 1
1165, New York, Lightweight, 1
1166, Seattle, Lightweight, 0
1167, Seattle, Lightweight, 0
1168, New York, Lightweight, 0
1169, Los Angeles, Lightweight, 0
1170, London, Lightweight, 0
1171, Dublin, Lightweight, 0
1172, Dublin, Lightweight, 1
1173, Denver, Lightweight, 0
1174, Paris, Lightweight, 0
1175, New York, Lightweight, 1
1176, Seattle, Lightweight, 0
1177, Seattle, Lightweight, 0
1178, Seattle, Lightweight, 0
1179, Las Vegas, Lightweight, 0
1180, Seattle, Lightweight, 0
1181, New York, Lightweight, 1
1182, Las Vegas, Lightweight, 1
1183, Paris, Lightweight, 1
1184, Dublin, Lightweight, 0
1185, London, Lightweight, 0
1186, Denver, Lightweight, 1
1187, Los Angeles, Lightweight, 0
1188, London, Lightweight, 1
1189, Paris, Lightweight, 0
1190, Dublin, Lightweight, 0
1191, Seattle, Lightweight, 1
1192, Las Vegas, Lightweight, 0
1193, Las Vegas, Lightweight, 1
1194, Seattle, Lightweight, 1
1195, New York, Lightweight, 0
1196, Paris, Lightweight, 1
1197, Paris, Lightweight, 1
1198, London, Lightweight, 1
1199, Dublin, Lightweight, 0
1200, Seattle, Lightweight, 0
1201, Los Angeles, Lightweight, 0
1202, Las Vegas, Lightweight, 1
1203, Paris, Lightweight, 0
1204, Los Angeles, Lightweight, 0
1205, Seattle, Lightweight, 0
1206, Las Vegas, Lightweight, 1
1207, Los Angeles, Lightweight, 0
1208, Denver, Lightweight, 0
1209, London, Lightweight, 1
1210, Denver, Lightweight, 1
1211, New York, Lightweight, 0
1212, Seattle, Lightweight, 0
1213, Seattle, Lightweight, 1
1214, London, Lightweight, 1
1215, London, Lightweight, 1
1216, Las Vegas, Lightweight, 1
1217, Denver, Lightweight, 1
1218, Las Vegas, Lightweight, 0
1219, Paris, Lightweight, 0
1220, New York, Lightweight, 0
1221, Dublin, Lightweight, 0
1222, Las Vegas, Lightweight, 1
1223, Seattle, Lightweight, 1
1224, New York, Lightweight, 0
1225, London, Lightweight, 1
1226, Denver, Lightweight, 0
1227, Los Angeles, Lightweight, 0
1228, Los Angeles, Lightweight, 1
1229, Denver, Lightweight, 0
1230, Denver, Lightweight, 1
1231, London, Lightweight, 1
1232, Denver, Lightweight, 0
1233, Los Angeles, Lightweight, 0
1234, Dublin, Lightweight, 0
1235, Los Angeles, Lightweight, 0
1236, Dublin, Lightweight, 0
1237, Dublin, Lightweight, 0
1238, Denver, Lightweight, 0
1239, Dublin, Lightweight, 1
1240, Seattle, Lightweight, 1
1241, New York, Lightweight, 1
1242, Las Vegas, Lightweight, 1
1243, Seattle, Lightweight, 0
1244, Seattle, Lightweight, 1
1245, Paris, Lightweight, 0
1246, Los Angeles, Lightweight, 0
1247, Dublin, Lightweight, 1
1248, Dublin, Lightweight, 0
1249, London, Lightweight, 1
1250, Los Angeles, Lightweight, 0
1251, Seattle, Lightweight, 0
1252, Dublin, Lightweight, 1
1253, Las Vegas, Lightweight, 0
1254, New York, Lightweight, 1
1255, Denver, Lightweight, 0
1256, Paris, Lightweight, 0
1257, New York, Lightweight, 0
1258, Las Vegas, Lightweight, 1
1259, Seattle, Lightweight, 0
1260, Dublin, Lightweight, 0
1261, London, Lightweight, 0
1262, New York, Lightweight, 1
1263, New York, Lightweight, 1
1264, New York, Lightweight, 1
1265, Paris, Lightweight, 0
1266, Seattle, Lightweight, 0
1267, Paris, Lightweight, 0
1268, Dublin, Lightweight, 1
1269, Los Angeles, Lightweight, 1
1270, Paris, Lightweight, 1
1271, Seattle, Lightweight, 1
1272, Paris, Lightweight, 1
1273, New York, Lightweight, 1
1274, Los Angeles, Lightweight, 0
1275, Denver, Lightweight, 1
1276, Las Vegas, Lightweight, 1
1277, Los Angeles, Lightweight, 1
1278, Seattle, Lightweight, 0
1279, London, Lightweight, 1
1280, Paris, Lightweight, 1
1281, Dublin, Lightweight, 1
1282, New York, Lightweight, 1
1283, Las Vegas, Lightweight, 0
1284, Los Angeles, Lightweight, 0
1285, Seattle, Lightweight, 1
1286, London, Lightweight, 1
1287, London, Lightweight, 0
1288, Dublin, Lightweight, 1
1289, Paris, Lightweight, 0
1290, New York, Lightweight, 0
1291, Denver, Lightweight, 0
1292, London, Lightweight, 1
1293, Seattle, Lightweight, 1
1294, Denver, Lightweight, 0
1295, Los Angeles, Lightweight, 0
1296, Dublin, Lightweight, 0
1297, Paris, Lightweight, 0
1298, Las Vegas, Lightweight, 1
1299, Los Angeles, Lightweight, 0
1300, Las Vegas, Lightweight, 0
1301, Paris, Lightweight, 0
1302, Denver, Lightweight, 0
1303, Denver, Lightweight, 1
1304, Los Angeles, Lightweight, 0
1305, Las Vegas, Lightweight, 0
1306, London, Lightweight, 0
1307, Denver, Lightweight, 1
1308, New York, Lightweight, 1
1309, Seattle, Lightweight, 1
1310, Las Vegas, Lightweight, 1
1311, Dublin, Lightweight, 0
1312, London, Lightweight, 0
1313, Dublin, Lightweight, 1
1314, Los Angeles, Lightweight, 1
1315, Paris, Lightweight, 1
1316, Las Vegas, Lightweight, 0
1317, Dublin, Lightweight, 0
1318, Denver, Lightweight, 1
1319, New York, Lightweight, 0
1320, Dublin, Lightweight, 1
1321, Seattle, Lightweight, 0
1322, London, Lightweight, 0
1323, Los Angeles, Lightweight, 1
1324, Denver, Lightweight, 1
1325, Los Angeles, Lightweight, 1
1326, Dublin, Lightweight, 1
1327, London, Lightweight, 1
1328, Denver, Lightweight, 0
1329, Paris, Lightweight, 0
1330, Denver, Lightweight, 0
1331, Denver, Lightweight, 0
1332, Paris, Lightweight, 1
1333, Los Angeles, Lightweight, 1
1334, Los Angeles, Lightweight, 1
1335, Dublin, Lightweight, 0
1336, Los Angeles, Lightweight, 0
1337, Denver, Lightweight, 1
1338, Denver, Lightweight, 1
1339, New York, Lightweight, 1
1340, London, Lightweight, 1
1341, London, Lightweight, 0
1342, Los Angeles, Lightweight, 0
1343, Las Vegas, Lightweight, 0
1344, Denver, Lightweight, 1
1345, Seattle, Lightweight, 1
1346, Los Angeles, Lightweight, 0
1347, Las Vegas, Lightweight, 1
1348, London, Lightweight, 0
1349, Los Angeles, Lightweight, 1
1350, New York, Lightweight, 0
1351, Dublin, Lightweight, 1
1352, Los Angeles, Lightweight, 1
1353, Las Vegas, Lightweight, 1
1354, Las Vegas, Lightweight, 0
1355, Las Vegas, Lightweight, 0
1356, New York, Lightweight, 0
1357, Seattle, Lightweight, 0
1358, Seattle, Lightweight, 1
1359, Denver, Lightweight, 1
1360, Dublin, Lightweight, 0
1361, Los Angeles, Lightweight, 1
1362, Dublin, Lightweight, 1
1363, Dublin, Lightweight, 1
1364, Los Angeles, Lightweight, 1
1365, Denver, Lightweight, 0
1366, Los Angeles, Lightweight, 1
1367, Paris, Lightweight, 0
1368, Dublin, Lightweight, 0
1369, Los Angeles, Lightweight, 0
1370, Seattle, Lightweight, 0
1371, Los Angeles, Lightweight, 1
1372, London, Lightweight, 1
1373, Paris, Lightweight, 0
1374, New York, Lightweight, 0
1375, London, Lightweight, 0
1376, Paris, Lightweight, 0
1377, Las Vegas, Lightweight, 0
1378, Paris, Lightweight, 0
1379, London, Lightweight, 1
1380, New York, Lightweight, 0
1381, Dublin, Lightweight, 0
1382, Los Angeles, Lightweight, 1
1383, Las Vegas, Lightweight, 0
1384, London, Lightweight, 0
1385, Dublin, Lightweight, 0
1386, Dublin, Lightweight, 1
1387, Seattle, Lightweight, 1
1388, Las Vegas, Lightweight, 1
1389, Paris, Lightweight, 0
1390, New York, Lightweight, 0
1391, London, Lightweight, 1
1392, Denver, Lightweight, 0
1393, Denver, Lightweight, 0
1394, Las Vegas, Lightweight, 1
1395, New York, Lightweight, 0
1396, Los Angeles, Lightweight, 1
1397, Denver, Lightweight, 0
1398, Denver, Lightweight, 0
1399, Paris, Lightweight, 1
1400, Los Angeles, Lightweight, 1
1401, Seattle, Lightweight, 1
1402, Paris, Lightweight, 0
1403, New York, Lightweight, 1
1404, Paris, Lightweight, 1
1405, Las Vegas, Lightweight, 0
1406, Dublin, Lightweight, 1
1407, Seattle, Lightweight, 1
1408, Denver, Lightweight, 0
1409, Denver, Lightweight, 1
1410, Seattle, Lightweight, 1
1411, Seattle, Lightweight, 1
1412, New York, Lightweight, 1
1413, Denver, Lightweight, 1
1414, Denver, Lightweight, 1
1415, Los Angeles, Lightweight, 1
1416, Dublin, Lightweight, 0
1417, Las Vegas, Lightweight, 0
1418, Dublin, Lightweight, 1
1419, Denver, Lightweight, 0
1420, Dublin, Lightweight, 1
1421, Dublin, Lightweight, 0
1422, Las Vegas, Lightweight, 0
1423, Los Angeles, Lightweight, 0
1424, New York, Lightweight, 0
1425, Paris, Lightweight, 1
1426, Denver, Lightweight, 1
1427, Denver, Lightweight, 1
1428, Dublin, Lightweight, 0
1429, London, Lightweight, 0
1430, Seattle, Lightweight, 1
1431, Denver, Lightweight, 0
1432, Seattle, Lightweight, 1
1433, London, Lightweight, 1
1434, Dublin, Lightweight, 1
1435, Denver, Lightweight, 0
1436, Paris, Lightweight, 1
1437, Paris, Lightweight, 0
1438, Denver, Lightweight, 0
1439, Paris, Lightweight, 1
1440, Seattle, Lightweight, 0
1441, Paris, Lightweight, 1
1442, Paris, Lightweight, 1
1443, Los Angeles, Lightweight, 0
1444, Dublin, Lightweight, 0
1445, Las Vegas, Lightweight, 1
1446, Dublin, Lightweight, 1
1447, Seattle, Lightweight, 0
1448, London, Lightweight, 1
1449, New York, Lightweight, 0
1450, Paris, Lightweight, 1
1451, Dublin, Lightweight, 1
1452, Paris, Lightweight, 1
1453, Paris, Lightweight, 0
1454, London, Lightweight, 0
1455, Denver, Lightweight, 1
1456, Los Angeles, Lightweight, 0
1457, Seattle, Lightweight, 1
1458, London, Lightweight, 0
1459, Dublin, Lightweight, 1
1460, Denver, Lightweight, 1
1461, New York, Lightweight, 1
1462, Denver, Lightweight, 1
1463, Las Vegas, Lightweight, 0
1464, London, Lightweight, 1
1465, Denver, Lightweight, 1
1466, London, Lightweight, 0
1467, Los Angeles, Lightweight, 0
1468, Los Angeles, Lightweight, 0
1469, Las Vegas, Lightweight, 0
1470, Los Angeles, Lightweight, 1
1471, Denver, Lightweight, 0
1472, New York, Lightweight, 0
1473, Los Angeles, Lightweight, 1
1474, Los Angeles, Lightweight, 1
1475, Paris, Lightweight, 0
1476, Los Angeles, Lightweight, 1
1477, Seattle, Lightweight, 1
1478, Denver, Lightweight, 0
1479, Dublin, Lightweight, 0
1480, London, Lightweight, 1
1481, Los Angeles, Lightweight, 0
1482, Denver, Lightweight, 0
1483, Seattle, Lightweight, 0
1484, Las Vegas, Lightweight, 1
1485, Los Angeles, Lightweight, 0
1486, Dublin, Lightweight, 1
1487, Dublin, Lightweight, 1
1488, Seattle, Lightweight, 0
1489, Los Angeles, Lightweight, 0
1490, Seattle, Lightweight, 1
1491, Seattle, Lightweight, 0
1492, Paris, Lightweight, 0
1493, Denver, Lightweight, 0
1494, London, Lightweight, 0
1495, Paris, Lightweight, 0
1496, New York, Lightweight, 1
1497, New York, Lightweight, 1
1498, Los Angeles, Lightweight, 1
1499, London, Lightweight, 1
1500, Seattle, Lightweight, 0
1501, Los Angeles, Lightweight, 1
1502, Dublin, Lightweight, 0
1503, Seattle, Lightweight, 0
1504, Las Vegas, Lightweight, 0
1505, Denver, Lightweight, 1
1506, Seattle, Lightweight, 0
1507, Dublin, Lightweight, 1
1508, Paris, Lightweight, 0
1509, Paris, Lightweight, 0
1510, Paris, Lightweight, 0
1511, Paris, Lightweight, 0
1512, Dublin, Lightweight, 0
1513, Seattle, Lightweight, 0
1514, London, Lightweight, 1
1515, Los Angeles, Lightweight, 1
1516, Seattle, Lightweight, 1
1517, Dublin, Lightweight, 1
1518, Dublin, Lightweight, 1
1519, Paris, Lightweight, 1
1520, Los Angeles, Lightweight, 0
1521, London, Lightweight, 1
1522, Denver, Lightweight, 1
1523, Las Vegas, Lightweight, 0
1524, Los Angeles, Lightweight, 0
1525, Las Vegas, Lightweight, 1
1526, Denver, Lightweight, 1
1527, Los Angeles, Lightweight, 1
