1, DEVON PETERSON, 3-4-5, 3, Welterweight, 0
428, OLLIE CAMPBELL, 7-1-3, 7, Lightweight, 1
429, CLIFF BELL, 6-5-2, 6, Welterweight, 0
430, ROSENDO BERRY, 7-4-0, 7, Heavyweight, 1
431, FRED CHAVEZ, 6-7-0, 6, Lightweight, 1
432, ARDEN HAMILTON, 1-5-2, 1, Heavyweight, 0
433, MARIA COOK, 2-2-0, 2, Light Heavyweight, 1
434, IVORY WOODS, 4-3-2, 4, Heavyweight, 1
435, ELISHA LEE, 3-4-0, 3, Middleweight, 0
436, DARIN DANIELS, 6-4-0, 6, Light Heavyweight, 0
437, SHANNON HART, 4-7-1, 4, Lightweight, 1
438, MARLON FILMORE, 4-5-0, 4, Welterweight, 0
439, REID TURNER, 2-3-3, 2, Light Heavyweight, 1
440, SHELBY ELLIOTT, 7-3-1, 7, Lightweight, 0
441, WOODROW JACKSON, 2-7-2, 2, Heavyweight, 1
442, ELISHA JENKINS, 3-5-3, 3, Heavyweight, 0
443, JOHNIE STANLEY, 2-4-3, 2, Middleweight, 0
444, MICHAL WASHINGTON, 6-4-4, 6, Middleweight, 1
445, AMADO RUSSELL, 2-8-0, 2, Welterweight, 0
446, JACOB REYNOLDS, 4-5-2, 4, Heavyweight, 1
447, WENDELL FISHER, 8-8-3, 8, Heavyweight, 0
448, TRAVIS WEBB, 2-3-1, 2, Lightweight, 0
449, RUBEN HUNTER, 5-6-1, 5, Middleweight, 0
450, JULIAN DELMONT, 4-4-2, 4, Lightweight, 0
451, HORACE FAUSNAUGHT, 7-5-6, 7, Welterweight, 1
452, MARION DUNN, 3-4-2, 3, Light Heavyweight, 1
453, BLAIR RUSSELL, 5-5-1, 5, Lightweight, 0
454, TERRENCE PATTERSON, 4-6-2, 4, Middleweight, 0
455, EZRA COOPER, 3-6-1, 3, Light Heavyweight, 1
456, DENIS PERKINS, 2-4-5, 2, Middleweight, 1
457, COLLIN COLE, 3-4-1, 3, Middleweight, 0
458, HANS BURNS, 4-3-1, 4, Lightweight, 0
459, JAN GRANT, 7-7-2, 7, Welterweight, 1
460, BENTON ROBERTSON, 2-7-3, 2, Welterweight, 0
461, BRENT GILBERT, 2-4-3, 2, Lightweight, 0
462, HILARIO AUSTIN, 2-4-2, 2, Heavyweight, 1
463, KELLY DESAUTELS, 3-3-4, 3, Welterweight, 1
464, JOSE WEBB, 7-5-2, 7, Light Heavyweight, 1
465, HAYWOOD FLEMING, 5-4-1, 5, Light Heavyweight, 1
466, MARC FOX, 5-5-3, 5, Light Heavyweight, 0
467, JEFFERY OWENS, 4-1-2, 4, Middleweight, 0
468, DONG MEDINA, 7-4-0, 7, Heavyweight, 1
469, DORSEY HAYES, 2-3-1, 2, Light Heavyweight, 0
470, WENDELL MAY, 4-5-2, 4, Heavyweight, 0
471, SCOTTY DESNOYERS, 4-8-2, 4, Middleweight, 1
472, BRANDON EKKER, 2-3-1, 2, Middleweight, 1
473, WALLACE SNYDER, 5-4-3, 5, Welterweight, 0
474, NORBERT SMITH, 2-5-1, 2, Middleweight, 0
475, BRITT WARREN, 7-6-0, 7, Heavyweight, 1
476, LON RICHARDS, 8-5-2, 8, Heavyweight, 0
477, DELMER EDWARDS, 7-3-3, 7, Welterweight, 0
478, DALTON RUSSELL, 6-1-3, 6, Middleweight, 0
479, PARKER BUTLER, 5-5-2, 5, Lightweight, 1
480, ANTIONE STANLEY, 2-4-1, 2, Welterweight, 1
481, MILLARD TURNER, 2-2-3, 2, Lightweight, 0
482, ISAAC BENNETT, 2-3-4, 2, Heavyweight, 1
483, RUBIN SOTO, 7-5-2, 7, Heavyweight, 0
484, DEMARCUS BELL, 5-5-3, 5, Light Heavyweight, 0
485, ARON MARTINEZ, 2-4-3, 2, Middleweight, 1
486, NORMAN BYRD, 4-5-2, 4, Lightweight, 1
487, EDWARD MORRISON, 4-2-1, 4, Middleweight, 0
488, CHET RUSSELL, 5-1-2, 5, Lightweight, 1
489, ADALBERTO PHILLIPS, 3-6-2, 3, Welterweight, 1
490, CLYDE HENDERSON, 2-2-1, 2, Light Heavyweight, 0
491, JAMISON CARR, 5-3-0, 5, Middleweight, 0
492, IKE TORRES, 2-5-3, 2, Light Heavyweight, 0
493, TANNER EVANS, 2-2-5, 2, Middleweight, 0
494, HOUSTON MITCHELL, 3-6-3, 3, Middleweight, 0
495, PATRICK LARSON, 3-3-3, 3, Light Heavyweight, 0
496, REED GRANT, 3-6-0, 3, Welterweight, 1
497, ALEXANDER RICHARDSON, 5-7-2, 5, Middleweight, 0
498, EZEKIEL MARTIN, 4-1-3, 4, Lightweight, 1
499, ABRAHAM BRADLEY, 4-6-3, 4, Middleweight, 0
500, CYRIL AUSTIN, 4-2-2, 4, Heavyweight, 1
501, CARROL CASTILLO, 4-1-1, 4, Welterweight, 0
502, NORMAN MCDONALD, 1-4-1, 1, Heavyweight, 0
503, SHIRLEY ESSMAN, 5-6-4, 5, Welterweight, 0
504, ELIJAH HALL, 6-4-0, 6, Lightweight, 0
505, LONG WASHINGTON, 5-4-1, 5, Lightweight, 1
506, KIRK MAY, 2-6-1, 2, Welterweight, 1
507, DEMARCUS REED, 2-2-1, 2, Light Heavyweight, 1
508, RAMIRO DESNOYERS, 8-3-5, 8, Heavyweight, 0
509, MAX HERNANDEZ, 4-9-2, 4, Welterweight, 0
510, CRUZ GORDON, 3-3-1, 3, Light Heavyweight, 0
511, EDWARDO MONTGOMERY, 6-5-3, 6, Light Heavyweight, 1
512, EMMETT HARVEY, 3-3-2, 3, Heavyweight, 1
513, BRENDAN PEARSON, 4-3-4, 4, Lightweight, 0
514, AGUSTIN CAMPBELL, 6-3-1, 6, Lightweight, 0
515, VIRGILIO FERNANDEZ, 6-6-4, 6, Welterweight, 1
516, SANTO BURTON, 2-1-1, 2, Middleweight, 1
517, GERALDO SNYDER, 5-2-0, 5, Heavyweight, 1
518, EUGENE RAMOS, 6-4-2, 6, Heavyweight, 0
519, SOL JONES, 8-2-5, 8, Lightweight, 1
520, JARED ROBERTS, 6-4-3, 6, Welterweight, 0
521, BERNARDO RAMIREZ, 2-3-2, 2, Heavyweight, 1
522, FREDERIC HUNTER, 1-4-1, 1, Heavyweight, 1
523, JOEL MILLER, 0-5-3, 0, Middleweight, 0
524, HARRIS HANSEN, 4-2-3, 4, Welterweight, 0
525, HAYDEN BISHOP, 1-1-3, 1, Light Heavyweight, 1
526, ODIS OWENS, 3-4-0, 3, Heavyweight, 1
527, FRANCES FAIRES, 2-5-1, 2, Welterweight, 0
528, EDMUNDO BURTON, 5-1-1, 5, Middleweight, 0
529, ERNESTO FARQUHARSON, 4-4-1, 4, Lightweight, 0
530, JORDON FREEMAN, 5-6-3, 5, Light Heavyweight, 0
531, TERRANCE BURKE, 4-2-1, 4, Middleweight, 1
532, ALBERTO SIMS, 4-4-1, 4, Heavyweight, 0
533, CHI MORGAN, 5-3-1, 5, Light Heavyweight, 0
534, RENE DEVEAUX, 5-5-1, 5, Light Heavyweight, 1
535, ELMO WOOD, 6-3-3, 6, Lightweight, 1
536, ISMAEL FLEMING, 2-5-4, 2, Welterweight, 0
537, HECTOR RYAN, 6-1-3, 6, Light Heavyweight, 1
538, BRYCE KELLEY, 5-3-2, 5, Light Heavyweight, 1
539, STEWART HALL, 7-0-2, 7, Welterweight, 1
540, IRA PALMER, 2-5-2, 2, Heavyweight, 1
541, MANUEL SIMMONS, 4-3-3, 4, Lightweight, 1
542, OTTO FERNANDEZ, 6-6-3, 6, Welterweight, 0
543, CHET MARTINEZ, 4-5-3, 4, Heavyweight, 1
544, RAYMOND TORRES, 3-5-3, 3, Middleweight, 1
545, ENOCH SMITH, 1-4-3, 1, Welterweight, 0
546, STEFAN HARRISON, 3-1-0, 3, Lightweight, 1
547, FRANCES RICHARDS, 3-5-5, 3, Heavyweight, 0
548, MONTE LYNCH, 6-2-4, 6, Light Heavyweight, 1
549, RON TORRES, 6-1-1, 6, Lightweight, 1
550, ZACHERY WRIGHT, 3-2-1, 3, Lightweight, 0
551, ROLLAND WARREN, 6-4-3, 6, Lightweight, 1
552, RONNY DELUCCA, 4-4-3, 4, Light Heavyweight, 1
553, JULIO RODRIGUEZ, 6-4-0, 6, Welterweight, 1
554, TOM CRAWFORD, 2-4-3, 2, Heavyweight, 0
555, EDISON BURNS, 5-2-4, 5, Middleweight, 1
556, KORY WEBB, 1-4-0, 1, Lightweight, 1
557, THOMAS LOPEZ, 6-2-2, 6, Lightweight, 1
558, DILLON VASQUEZ, 2-3-5, 2, Light Heavyweight, 1
559, EARLE HOLLAND, 2-3-1, 2, Welterweight, 0
560, PETER PATTERSON, 4-7-2, 4, Welterweight, 1
561, HANK WEST, 5-3-2, 5, Welterweight, 1
562, ANDREA NICHOLS, 3-1-3, 3, Middleweight, 0
563, JARRED HOWARD, 4-4-1, 4, Middleweight, 1
564, FREEMAN BYRD, 4-3-1, 4, Middleweight, 0
565, ADOLPH WEBB, 7-3-0, 7, Lightweight, 1
566, WALKER KIM, 4-3-4, 4, Middleweight, 1
567, ELVIS FASCIANO, 4-6-0, 4, Heavyweight, 1
568, JEFFERY BURNS, 3-6-1, 3, Lightweight, 0
569, RIGOBERTO LANE, 0-5-2, 0, Welterweight, 1
570, BRENDON FASCIANO, 4-5-1, 4, Heavyweight, 1
571, AARON MOORE, 2-3-0, 2, Middleweight, 0
572, BUD EKDAHL, 4-5-2, 4, Middleweight, 1
573, ELWOOD DONATHAN, 5-5-1, 5, Heavyweight, 0
574, LAMAR STONE, 9-5-4, 9, Light Heavyweight, 1
575, BRETT PEARSON, 6-4-0, 6, Lightweight, 1
576, MOHAMMAD EDDINGER, 7-4-0, 7, Lightweight, 1
577, HONG MILLS, 5-2-4, 5, Middleweight, 1
578, WILLIE WARD, 3-5-3, 3, Heavyweight, 1
579, DENNIS CRAWFORD, 6-1-2, 6, Welterweight, 1
580, GARRY HOLMES, 5-0-2, 5, Middleweight, 1
581, DARYL JOHNSON, 9-2-3, 9, Lightweight, 1
582, RAYMON WOOD, 3-8-3, 3, Lightweight, 0
583, JAIME SMITH, 5-3-1, 5, Heavyweight, 0
584, BRAIN EVANS, 5-2-0, 5, Lightweight, 0
585, ROBBY SANCHEZ, 9-4-3, 9, Welterweight, 0
586, REUBEN FEOLA, 0-4-5, 0, Heavyweight, 1
587, LINDSEY BENNETT, 3-1-2, 3, Middleweight, 0
588, BRIAN LANE, 4-4-4, 4, Light Heavyweight, 0
589, BRITT WEBB, 4-3-0, 4, Lightweight, 1
590, KENETH JOHNSTON, 5-3-3, 5, Welterweight, 0
591, LUIGI PETERS, 3-5-0, 3, Welterweight, 0
592, REGINALD RODRIGUEZ, 2-5-1, 2, Middleweight, 1
593, JONAH SPENCER, 2-1-5, 2, Lightweight, 1
594, MARVIN ROGERS, 3-7-0, 3, Middleweight, 1
595, ROY NICHOLS, 6-2-1, 6, Heavyweight, 0
596, JAYSON GRAY, 2-5-1, 2, Light Heavyweight, 1
597, STEFAN WATKINS, 2-2-2, 2, Light Heavyweight, 0
598, COLTON BREWER, 3-8-2, 3, Light Heavyweight, 0
599, AUGUST SILVA, 4-5-0, 4, Lightweight, 0
600, FRANCIS SCHMIDT, 2-5-4, 2, Middleweight, 0
601, LOYD FILICE, 2-2-2, 2, Lightweight, 0
602, PAUL GARDNER, 5-7-1, 5, Welterweight, 0
603, DUSTY BERRY, 1-3-1, 1, Heavyweight, 0
604, CLAIR MOORE, 2-2-0, 2, Light Heavyweight, 1
605, LUKE MAY, 2-4-1, 2, Welterweight, 0
606, JEREMY WILLIAMSON, 4-5-2, 4, Heavyweight, 0
607, ELLIOTT EAKLE, 8-2-2, 8, Lightweight, 1
608, HAL WAGNER, 3-4-1, 3, Middleweight, 1
609, CLARENCE LEWIS, 5-6-5, 5, Lightweight, 1
610, GERALDO CLARK, 3-1-3, 3, Middleweight, 1
611, GARRET DEVEAUX, 4-6-3, 4, Light Heavyweight, 1
612, KEENAN EISMAN, 7-4-2, 7, Welterweight, 0
613, MONTY WALTERS, 2-6-0, 2, Welterweight, 0
614, EVERETT MYERS, 5-3-3, 5, Welterweight, 0
615, MAN WILLIAMSON, 3-5-1, 3, Welterweight, 0
616, JOAN WALKER, 5-7-2, 5, Welterweight, 1
617, KOREY MORENO, 3-1-4, 3, Heavyweight, 1
618, ARNOLD CARROLL, 6-4-4, 6, Light Heavyweight, 0
619, HOSEA DIMMITT, 7-5-4, 7, Lightweight, 0
620, TRAVIS CURTIS, 4-7-3, 4, Heavyweight, 0
621, FELTON HANSEN, 5-2-2, 5, Lightweight, 0
622, AUSTIN DANIELS, 4-6-3, 4, Lightweight, 0
623, ROSS MARSHALL, 6-6-4, 6, Heavyweight, 1
624, SEBASTIAN CARR, 6-4-0, 6, Heavyweight, 0
625, LELAND PETERS, 6-2-3, 6, Light Heavyweight, 0
626, RENE HOPKINS, 2-3-3, 2, Welterweight, 0
627, JEFFEREY BROOKS, 4-1-3, 4, Heavyweight, 1
628, PATRICIA DINGEE, 2-2-4, 2, Lightweight, 0
629, FREDRIC DENMON, 2-4-3, 2, Welterweight, 1
630, GIUSEPPE SILVA, 3-5-1, 3, Heavyweight, 0
631, AUGUST DOUTT, 3-4-0, 3, Welterweight, 1
632, BRENDAN DAVIS, 1-5-3, 1, Lightweight, 0
633, ELDRIDGE AUSTIN, 1-2-1, 1, Lightweight, 0
634, ARNOLD MURPHY, 2-1-1, 2, Lightweight, 0
635, HERMAN JENKINS, 1-2-4, 1, Lightweight, 1
636, LANDON HERNANDEZ, 2-6-2, 2, Heavyweight, 0
637, ISRAEL ESSMAN, 9-4-1, 9, Light Heavyweight, 1
638, ADRIAN GRANT, 4-4-5, 4, Lightweight, 0
639, FELIPE MCCOY, 2-3-1, 2, Light Heavyweight, 1
640, WINFRED HOWARD, 2-6-2, 2, Lightweight, 0
641, VAUGHN CARPENTER, 5-2-3, 5, Lightweight, 0
642, LOGAN GEORGE, 4-5-6, 4, Lightweight, 0
643, GARTH RAMIREZ, 3-0-2, 3, Heavyweight, 0
644, CODY HENRY, 5-1-1, 5, Heavyweight, 1
645, ERIC CRUZ, 6-3-2, 6, Heavyweight, 1
646, ALTON DEAN, 1-5-1, 1, Welterweight, 1
647, DAMIEN HILL, 7-3-0, 7, Middleweight, 1
648, DAVIS CUNNINGHAM, 3-3-0, 3, Middleweight, 0
649, ELLIOTT FARRAH, 5-5-4, 5, Light Heavyweight, 0
650, LUCIUS RIVERA, 2-5-0, 2, Lightweight, 0
651, JUDE DOUTT, 7-3-2, 7, Light Heavyweight, 1
652, ORVILLE ROBERTS, 6-3-3, 6, Light Heavyweight, 0
653, BYRON FORD, 3-3-0, 3, Lightweight, 1
654, REYES FARRAH, 4-4-5, 4, Light Heavyweight, 1
655, RICARDO HARRISON, 3-5-1, 3, Lightweight, 0
656, ROCKY SCHMIDT, 3-2-4, 3, Lightweight, 1
657, ALVIN KIM, 5-2-0, 5, Lightweight, 0
658, JERMAINE LEWIS, 3-3-2, 3, Light Heavyweight, 1
659, JESUS WOOD, 4-3-4, 4, Middleweight, 0
660, RALPH HUGHES, 1-4-4, 1, Heavyweight, 1
661, BRENDON JONES, 3-2-2, 3, Lightweight, 1
662, VIRGIL WEST, 3-1-5, 3, Light Heavyweight, 1
663, TOMAS WARD, 3-4-1, 3, Light Heavyweight, 0
664, BRUCE MORRIS, 3-3-2, 3, Lightweight, 1
665, WILLIE DURIO, 4-10-0, 4, Light Heavyweight, 0
666, WILBUR VARGAS, 3-3-2, 3, Welterweight, 1
667, LOYD VARGAS, 2-3-4, 2, Light Heavyweight, 1
668, ELBERT WEAVER, 3-3-1, 3, Light Heavyweight, 1
669, SANG YOUNG, 1-6-2, 1, Heavyweight, 1
670, DICK CARR, 3-2-0, 3, Heavyweight, 0
671, WILTON RAMOS, 6-3-2, 6, Middleweight, 1
672, CAROL GEORGE, 7-7-3, 7, Light Heavyweight, 0
673, RAMON SPENCER, 4-4-2, 4, Lightweight, 0
674, VINCENZO COX, 2-6-5, 2, Lightweight, 0
675, LOREN FILICE, 3-2-0, 3, Middleweight, 1
676, ELIJAH CRAWFORD, 2-4-2, 2, Lightweight, 0
677, EUGENIO EISMAN, 0-5-2, 0, Middleweight, 1
678, RORY OLIVER, 4-6-4, 4, Lightweight, 0
679, LENNY ROMERO, 6-1-5, 6, Lightweight, 0
680, RALEIGH HUDSON, 3-2-2, 3, Lightweight, 1
681, BERNIE GRANT, 5-3-3, 5, Middleweight, 0
682, YONG GARCIA, 3-2-1, 3, Lightweight, 1
683, MOSE DEMSKI, 3-2-3, 3, Light Heavyweight, 1
684, MARCELO WATSON, 3-4-0, 3, Heavyweight, 0
685, CHUNG HOWELL, 6-4-4, 6, Middleweight, 0
686, ABE WILLIAMS, 3-3-0, 3, Middleweight, 1
687, ANGELO HAWKINS, 3-6-0, 3, Lightweight, 1
688, DARIN SHAW, 3-6-1, 3, Welterweight, 0
689, DWIGHT DONLAN, 3-1-3, 3, Lightweight, 0
690, ERIK ELLIS, 3-2-1, 3, Lightweight, 1
691, PATRICK ANDREWS, 2-3-1, 2, Welterweight, 0
692, MOSE ALEXANDER, 5-2-0, 5, Middleweight, 0
693, WALKER DAVIS, 5-5-1, 5, Light Heavyweight, 0
694, MINH DILULLO, 2-6-2, 2, Middleweight, 0
695, TORY LANE, 3-5-2, 3, Heavyweight, 0
696, ROLLAND DUHAIME, 3-1-1, 3, Light Heavyweight, 1
697, BARRETT WAGNER, 8-8-3, 8, Welterweight, 1
698, ROB GRAY, 2-5-3, 2, Middleweight, 1
699, JON MILLS, 9-7-0, 9, Welterweight, 0
700, ERWIN OLIVER, 5-2-3, 5, Light Heavyweight, 1
701, PAUL MYERS, 3-6-0, 3, Middleweight, 1
702, ANDREA MOORE, 2-3-4, 2, Welterweight, 0
703, ELIJAH JAMES, 1-2-3, 1, Lightweight, 0
704, TIM FAUSNAUGHT, 2-10-2, 2, Light Heavyweight, 1
705, IRVING MILLS, 3-3-5, 3, Welterweight, 0
706, PHILIP PEREZ, 2-8-3, 2, Middleweight, 0
707, BARNEY FRAZIER, 5-5-3, 5, Welterweight, 0
708, WOODROW RAMOS, 5-3-4, 5, Middleweight, 0
709, KORY CARROLL, 7-3-3, 7, Middleweight, 0
710, CHESTER STEPHENS, 3-2-2, 3, Lightweight, 0
711, RICHARD RAMIREZ, 9-5-0, 9, Middleweight, 0
712, ANDERSON MORALES, 1-2-1, 1, Light Heavyweight, 0
713, FERMIN HOPKINS, 1-5-1, 1, Heavyweight, 1
714, WILLIE FERNANDEZ, 2-4-5, 2, Lightweight, 0
715, PORTER WARD, 2-1-5, 2, Welterweight, 1
716, JEFFERSON BARNES, 3-2-3, 3, Middleweight, 0
717, DENIS HAWKINS, 3-5-4, 3, Welterweight, 0
718, MAURICIO OLIVER, 3-5-3, 3, Lightweight, 0
719, DARELL VASQUEZ, 3-4-1, 3, Lightweight, 1
720, OLIN MILLS, 3-2-2, 3, Middleweight, 1
721, SALVATORE RYAN, 6-6-3, 6, Welterweight, 0
722, LEOPOLDO FASCIANO, 4-1-0, 4, Light Heavyweight, 1
723, JACOB FARRAH, 6-4-3, 6, Light Heavyweight, 0
724, WARD EAKLE, 6-2-3, 6, Middleweight, 1
725, CORY LEE, 4-4-2, 4, Heavyweight, 1
726, CHANG KNIGHT, 1-2-1, 1, Light Heavyweight, 0
727, TERRANCE DENA, 3-2-1, 3, Light Heavyweight, 0
728, RENE BURKE, 2-5-1, 2, Middleweight, 1
729, NICKY GOMEZ, 7-2-3, 7, Light Heavyweight, 1
730, REGGIE FARQUHARSON, 1-8-4, 1, Light Heavyweight, 1
731, BUD DINGEE, 5-6-1, 5, Light Heavyweight, 1
732, KIM FAIRES, 3-4-0, 3, Middleweight, 1
733, LOGAN MEDINA, 6-4-2, 6, Middleweight, 0
734, WAYLON BUTLER, 7-3-4, 7, Lightweight, 0
735, GLENN HICKS, 4-4-3, 4, Light Heavyweight, 1
736, JEFFREY STEWART, 5-2-2, 5, Middleweight, 0
737, DANIEL CHAPMAN, 7-2-0, 7, Middleweight, 1
738, PARKER PATTERSON, 5-2-4, 5, Lightweight, 0
739, HERMAN DERBYSHIRE, 3-2-2, 3, Heavyweight, 1
740, OSVALDO SCHMIDT, 2-6-1, 2, Welterweight, 1
741, QUINTIN POWELL, 2-9-2, 2, Welterweight, 0
742, NIGEL WILLIAMSON, 2-5-4, 2, Light Heavyweight, 0
743, VINCENZO STEPHENS, 4-8-3, 4, Middleweight, 1
744, SHERWOOD KENNEDY, 4-2-1, 4, Heavyweight, 1
745, WALDO GRAY, 3-5-1, 3, Light Heavyweight, 0
746, SALVADOR DEVEAUX, 1-7-1, 1, Middleweight, 1
747, EDWIN WATSON, 6-2-2, 6, Heavyweight, 0
748, CARL REID, 4-2-4, 4, Lightweight, 0
749, JERMAINE HUDSON, 3-6-1, 3, Welterweight, 1
750, DAMIEN MONTGOMERY, 4-3-1, 4, Middleweight, 0
751, LINDSEY RODRIGUEZ, 4-4-1, 4, Heavyweight, 1
752, EMILE DUDAS, 1-6-2, 1, Heavyweight, 1
753, GRAHAM YOUNG, 2-5-1, 2, Welterweight, 0
754, JAMEL DENMON, 7-8-1, 7, Heavyweight, 1
755, SANTO FEOLA, 2-4-3, 2, Lightweight, 0
756, JERMAINE KNIGHT, 4-7-1, 4, Heavyweight, 0
757, ELI HANSON, 6-6-2, 6, Middleweight, 1
758, HAYDEN WALLACE, 1-3-2, 1, Middleweight, 0
759, ALONZO HENDERSON, 1-2-2, 1, Heavyweight, 1
760, MAURO TERRY, 6-2-2, 6, Heavyweight, 0
761, RAYMOND PAYNE, 6-5-1, 6, Welterweight, 0
762, LEIGH MORRIS, 2-5-2, 2, Welterweight, 0
763, AMBROSE FILICE, 7-2-2, 7, Lightweight, 0
764, BRET WEAVER, 6-4-1, 6, Light Heavyweight, 1
765, ELLSWORTH WASHINGTON, 3-3-2, 3, Middleweight, 1
766, TOBY MCDONALD, 4-4-1, 4, Light Heavyweight, 0
767, DESMOND REED, 2-8-4, 2, Lightweight, 1
768, KENNETH FOWLER, 3-3-1, 3, Middleweight, 1
769, ANDREAS CHAPMAN, 8-4-5, 8, Middleweight, 0
770, BENNY CARR, 6-2-2, 6, Heavyweight, 1
771, ARCHIE FERNANDEZ, 3-6-3, 3, Welterweight, 0
772, BERNARD CLARK, 2-5-4, 2, Heavyweight, 0
773, BENEDICT FISHBEIN, 4-9-2, 4, Lightweight, 0
774, WILL MEYER, 2-4-4, 2, Middleweight, 0
775, MERLE PEREZ, 10-4-3, 10, Welterweight, 0
776, MICHEAL DESAUTELS, 6-5-2, 6, Light Heavyweight, 1
777, BLAINE COOPER, 6-6-2, 6, Light Heavyweight, 1
778, ANTONE BREWER, 4-6-1, 4, Light Heavyweight, 0
779, BERT DIMMITT, 7-3-0, 7, Welterweight, 0
780, SHAWN PHILLIPS, 2-6-4, 2, Heavyweight, 0
781, DION MORRISON, 6-6-5, 6, Middleweight, 1
782, LESTER RYAN, 3-4-2, 3, Middleweight, 1
783, OCTAVIO CAMPBELL, 8-4-2, 8, Lightweight, 0
784, WILBURN DELMONT, 3-5-0, 3, Middleweight, 0
785, TYREE EVANS, 2-3-2, 2, Heavyweight, 0
786, JOEL SANDERS, 3-1-3, 3, Middleweight, 1
787, EDMUNDO HOWARD, 4-4-2, 4, Heavyweight, 0
788, ANIBAL HOPKINS, 2-4-0, 2, Welterweight, 1
789, JONATHON CUNNINGHAM, 1-2-1, 1, Lightweight, 0
790, ROD CARLSON, 3-8-2, 3, Heavyweight, 1
791, RUBIN FOWLER, 2-2-1, 2, Middleweight, 0
792, ALVA GRAHAM, 3-4-2, 3, Middleweight, 0
793, TREY LARSON, 4-3-3, 4, Welterweight, 1
794, HORACE HUGHES, 1-3-4, 1, Light Heavyweight, 1
795, DUSTIN FERNANDEZ, 4-6-1, 4, Welterweight, 1
796, GAYLE WEAVER, 1-9-3, 1, Welterweight, 0
797, ROGELIO BAKER, 4-5-2, 4, Lightweight, 0
798, JULES HARRISON, 3-3-1, 3, Welterweight, 0
799, DESMOND COLEMAN, 3-4-0, 3, Light Heavyweight, 1
800, JEREMY BREWER, 6-5-0, 6, Heavyweight, 1
801, SHERWOOD FINTON, 6-8-4, 6, Light Heavyweight, 0
802, CAMERON WALTERS, 3-3-1, 3, Middleweight, 1
803, ZANE FRAZIER, 7-6-2, 7, Welterweight, 0
804, BUSTER EAGAR, 12-10-1, 12, Heavyweight, 1
805, SOLOMON ROSS, 4-5-1, 4, Lightweight, 1
806, VINCE HOLMES, 3-9-2, 3, Lightweight, 0
807, ROBIN MORRISON, 1-4-2, 1, Heavyweight, 0
808, CARL FOSTER, 5-5-4, 5, Welterweight, 0
809, RAYMOND RICE, 3-6-1, 3, Heavyweight, 1
810, CLAYTON RICE, 3-3-0, 3, Middleweight, 1
811, JONAH FISHER, 6-7-0, 6, Lightweight, 0
812, JUNIOR ARMSTRONG, 4-2-0, 4, Middleweight, 1
813, CLIFF HICKS, 1-3-1, 1, Heavyweight, 1
814, DARRELL KING, 5-8-4, 5, Lightweight, 1
815, LUKE GARRETT, 5-3-1, 5, Lightweight, 0
816, JOHN RODRIGUEZ, 3-5-2, 3, Heavyweight, 1
817, OREN RICHARDS, 5-5-3, 5, Heavyweight, 0
818, ARRON RUSSELL, 9-7-1, 9, Heavyweight, 1
819, JARROD MARSHALL, 3-1-1, 3, Lightweight, 0
820, WALDO DIXON, 7-0-3, 7, Middleweight, 1
821, LENARD FOSTER, 10-4-3, 10, Lightweight, 0
822, TRACEY DOUTT, 1-4-4, 1, Welterweight, 0
823, RALPH DURIO, 2-10-2, 2, Welterweight, 1
824, DEANDRE CARTER, 8-5-1, 8, Welterweight, 0
825, EDDIE DUDEN, 1-5-2, 1, Welterweight, 0
826, AHMAD DEAN, 4-5-0, 4, Heavyweight, 1
827, LUIGI EAGAR, 3-4-2, 3, Heavyweight, 1
828, COLTON HARRIS, 4-2-2, 4, Lightweight, 1
829, MARLIN WRIGHT, 4-7-1, 4, Light Heavyweight, 1
830, RUSSEL MARTIN, 5-7-4, 5, Middleweight, 1
831, HAROLD GREEN, 4-2-4, 4, Heavyweight, 0
832, DOYLE ROGERS, 2-3-1, 2, Heavyweight, 1
833, GENE GRAHAM, 2-5-2, 2, Lightweight, 1
834, KRISTOFER GREEN, 3-2-0, 3, Heavyweight, 0
835, OSCAR VASQUEZ, 2-2-3, 2, Lightweight, 1
836, SHON FIELDS, 3-7-2, 3, Light Heavyweight, 1
837, JULES ALEXANDER, 2-3-1, 2, Heavyweight, 1
838, AURELIO FISHER, 8-1-3, 8, Lightweight, 1
839, AMBROSE GUTIERREZ, 3-3-1, 3, Light Heavyweight, 1
840, CLINTON FOWLER, 4-6-2, 4, Welterweight, 0
841, JOHNATHON FREEMAN, 1-2-1, 1, Middleweight, 1
842, ROLLAND TAYLOR, 2-4-3, 2, Middleweight, 0
843, FELTON DAVIS, 5-7-3, 5, Middleweight, 1
844, DIEGO MARTIN, 4-7-1, 4, Welterweight, 0
845, DYLAN GRIFFIN, 1-1-1, 1, Lightweight, 0
846, SANTOS MARTINEZ, 5-8-5, 5, Light Heavyweight, 0
847, SANFORD HUDSON, 6-4-1, 6, Middleweight, 1
848, DWAYNE BURTON, 1-5-3, 1, Light Heavyweight, 0
849, AUSTIN WRIGHT, 0-6-4, 0, Middleweight, 0
850, TERRY HENRY, 6-4-3, 6, Lightweight, 1
851, ROY WALLACE, 3-8-1, 3, Heavyweight, 0
852, DAVID DUNWOODY, 4-3-3, 4, Welterweight, 1
853, GERARD MENDOZA, 3-2-0, 3, Light Heavyweight, 1
854, MYLES HARVEY, 6-7-3, 6, Lightweight, 0
855, JUDSON CARTER, 6-3-1, 6, Light Heavyweight, 1
